route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,shape_id
906,SÁBADOS,906_0_1|214|D2|T3|N5,Madalena,1,,0,906_0_1|0
906,SÁBADOS,906_0_1|214|D2|T5|N7,Madalena,1,,0,906_0_1|0
906,SÁBADOS,906_0_1|214|D2|T1|N7,Madalena,1,,0,906_0_1|0
906,SÁBADOS,906_0_1|214|D2|T6|N1,Madalena,1,,0,906_0_1|0
906,SÁBADOS,906_0_1|214|D2|T2|N1,Madalena,1,,0,906_0_1|0
906,SÁBADOS,906_0_1|214|D2|T3|N11,Madalena,1,,0,906_0_1|0
906,SÁBADOS,906_0_2|214|D2|T1|N4,Trindade,1,,1,906_0_2|0
906,SÁBADOS,906_0_1|214|D2|T6|N7,Madalena,1,,0,906_0_1|0
906,SÁBADOS,906_0_1|214|D2|T6|N9,Madalena,1,,0,906_0_1|0
906,SÁBADOS,906_0_2|214|D2|T6|N8,Trindade,1,,1,906_0_2|0
906,SÁBADOS,906_0_1|214|D2|T5|N3,Madalena,1,,0,906_0_1|0
906,SÁBADOS,906_0_1|214|D2|T3|N9,Madalena,1,,0,906_0_1|0
906,SÁBADOS,906_0_1|214|D2|T7|N2,Madalena,1,,0,906_0_1|0
906,SÁBADOS,906_0_2|214|D2|T5|N6,Trindade,1,,1,906_0_2|0
906,SÁBADOS,906_0_1|214|D2|T6|N3,Madalena,1,,0,906_0_1|0
901,SÁBADOS,901_0_2|214|D2|T4|N6,Trindade,1,,1,901_0_2|0
901,SÁBADOS,901_0_2|214|D2|T4|N4,Trindade,1,,1,901_0_2|0
901,SÁBADOS,901_0_2|214|D2|T6|N9,Trindade,1,,1,901_0_2|0
901,SÁBADOS,901_0_2|214|D2|T2|N10,Trindade,1,,1,901_0_2|0
901,SÁBADOS,901_0_2|214|D2|T4|N10,Trindade,1,,1,901_0_2|0
901,SÁBADOS,901_0_2|214|D2|T1|N4,Trindade,1,,1,901_0_2|0
901,SÁBADOS,901_0_2|214|D2|T6|N13,Trindade,1,,1,901_0_2|0
208,SÁBADOS,208_0_1|214|D2|T1|N19,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_2|214|D2|T3|N16,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_1|214|D2|T3|N15,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_2|214|D2|T3|N14,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T2|N18,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_1|214|D2|T2|N3,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T1|N3,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_2|214|D2|T3|N2,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T2|N4,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T1|N2,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T2|N2,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T1|N4,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_1|214|D2|T1|N5,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T1|N17,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_2|214|D2|T1|N18,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_1|214|D2|T2|N5,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T3|N3,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T1|N7,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T2|N7,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T3|N5,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T1|N9,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T2|N9,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T3|N7,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T1|N11,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T2|N11,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T3|N9,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T1|N13,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T2|N13,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T3|N11,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T1|N15,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T2|N15,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_1|214|D2|T3|N13,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_2|214|D2|T1|N6,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T2|N6,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T3|N4,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T2|N8,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T3|N6,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T1|N10,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T2|N10,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T3|N8,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T1|N12,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T2|N12,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T3|N10,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T1|N14,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_1|214|D2|T2|N17,Aldoar,1,,0,208_0_1|0
208,SÁBADOS,208_0_2|214|D2|T1|N8,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T2|N14,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T3|N12,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T1|N16,Aliados,1,,1,208_0_2|0
208,SÁBADOS,208_0_2|214|D2|T2|N16,Aliados,1,,1,208_0_2|0
400,SÁBADOS,400_0_2|214|D2|T1|N3,Trindade,1,,1,400_0_2|1
501,SÁBADOS,501_0_1|214|D2|T1|N7,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T2|N9,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T3|N10,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T2|N11,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T3|N12,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T1|N11,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T2|N13,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T3|N14,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T1|N13,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T3|N16,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T1|N15,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T2|N17,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T3|N18,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T3|N2,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T2|N3,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T3|N4,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T1|N17,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T3|N20,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T1|N3,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T1|N19,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T3|N22,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T1|N21,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T3|N24,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T3|N6,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T1|N5,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T2|N7,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T3|N8,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T2|N15,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T1|N9,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_1|214|D2|T2|N5,Matosinhos (Praia),1,,0,501_0_1|0
501,SÁBADOS,501_0_2|214|D2|T2|N2,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T3|N3,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T1|N2,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T2|N4,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T3|N5,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T1|N4,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T2|N6,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T3|N7,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T1|N6,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T2|N8,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T3|N9,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T1|N8,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T2|N10,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T3|N11,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T1|N10,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T2|N12,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T3|N13,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T1|N12,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T2|N14,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T3|N15,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T1|N14,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T2|N16,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T3|N17,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T1|N16,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T2|N18,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T3|N19,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T1|N18,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T3|N21,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T1|N20,Aliados,1,,1,501_0_2|0
501,SÁBADOS,501_0_2|214|D2|T3|N23,Aliados,1,,1,501_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N30,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N2,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_1|214|D2|T1|N3,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N3,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_2|214|D2|T3|N2,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N4,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T2|N2,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T3|N4,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N6,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T2|N4,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T3|N6,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T2|N6,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_1|214|D2|T1|N5,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T2|N3,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N5,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N7,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T2|N5,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N7,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N9,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T2|N7,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T2|N13,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N15,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_2|214|D2|T3|N8,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N10,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T2|N8,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T3|N10,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N12,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T2|N10,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T3|N12,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T2|N16,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T3|N18,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N20,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T2|N18,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T3|N20,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N22,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T2|N20,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T3|N22,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N24,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T2|N22,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T3|N24,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N26,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T2|N24,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_1|214|D2|T1|N17,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T2|N15,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N17,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N19,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T2|N17,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N19,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N21,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T2|N19,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N21,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_2|214|D2|T3|N26,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N28,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_1|214|D2|T1|N23,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T2|N21,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N23,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N25,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T2|N23,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N25,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N27,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T2|N25,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N27,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N29,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N29,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N31,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N33,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N35,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_2|214|D2|T3|N28,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N32,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N34,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N8,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_1|214|D2|T3|N9,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N11,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T2|N9,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N11,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N13,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T2|N11,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T3|N13,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_1|214|D2|T1|N15,*S. ROQUE G. BARROS,1,,0,401_0_1|0
401,SÁBADOS,401_0_2|214|D2|T1|N14,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T2|N12,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T3|N14,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N16,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T2|N14,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T3|N16,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
401,SÁBADOS,401_0_2|214|D2|T1|N18,*BOLHÃO (FIRMEZA),1,,1,401_0_2|0
701,SÁBADOS,701_0_2|214|D2|T3|N12,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_2|214|D2|T4|N15,Bolhão,1,,1,701_0_2|1
701,SÁBADOS,701_0_2|214|D2|T5|N13,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_2|214|D2|T2|N16,Bolhão,1,,1,701_0_2|1
701,SÁBADOS,701_0_2|214|D2|T1|N12,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_2|214|D2|T4|N17,Bolhão,1,,1,701_0_2|1
701,SÁBADOS,701_0_2|214|D2|T3|N14,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_2|214|D2|T2|N18,Bolhão,1,,1,701_0_2|1
701,SÁBADOS,701_0_1|214|D2|T4|N2,Ermesinde,1,,0,701_0_1|2
701,SÁBADOS,701_0_1|214|D2|T5|N4,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_2|214|D2|T4|N5,Bolhão,1,,1,701_0_2|1
701,SÁBADOS,701_0_1|214|D2|T5|N8,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T4|N8,Ermesinde,1,,0,701_0_1|2
701,SÁBADOS,701_0_1|214|D2|T1|N7,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T2|N9,Ermesinde,1,,0,701_0_1|2
701,SÁBADOS,701_0_1|214|D2|T3|N9,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T4|N10,Ermesinde,1,,0,701_0_1|2
701,SÁBADOS,701_0_1|214|D2|T5|N10,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T2|N11,Ermesinde,1,,0,701_0_1|2
701,SÁBADOS,701_0_1|214|D2|T1|N9,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T4|N12,Ermesinde,1,,0,701_0_1|2
701,SÁBADOS,701_0_1|214|D2|T3|N11,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T2|N13,Ermesinde,1,,0,701_0_1|2
701,SÁBADOS,701_0_1|214|D2|T5|N12,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T4|N14,Ermesinde,1,,0,701_0_1|2
701,SÁBADOS,701_0_1|214|D2|T1|N11,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T2|N15,Ermesinde,1,,0,701_0_1|2
701,SÁBADOS,701_0_1|214|D2|T3|N13,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_2|214|D2|T5|N15,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_2|214|D2|T4|N19,Bolhão,1,,1,701_0_2|1
701,SÁBADOS,701_0_2|214|D2|T1|N14,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_2|214|D2|T3|N16,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_1|214|D2|T3|N17,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T1|N15,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_2|214|D2|T5|N17,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_1|214|D2|T4|N20,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_2|214|D2|T4|N23,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_2|214|D2|T3|N20,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_2|214|D2|T4|N25,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_1|214|D2|T3|N21,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_2|214|D2|T3|N22,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_1|214|D2|T4|N26,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T3|N23,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T4|N4,Ermesinde,1,,0,701_0_1|2
701,SÁBADOS,701_0_2|214|D2|T3|N2,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_2|214|D2|T5|N3,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_1|214|D2|T3|N3,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_2|214|D2|T1|N2,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_2|214|D2|T3|N4,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_1|214|D2|T1|N3,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T1|N13,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T4|N18,Ermesinde,1,,0,701_0_1|2
701,SÁBADOS,701_0_1|214|D2|T3|N15,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T2|N19,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_2|214|D2|T4|N21,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_1|214|D2|T5|N18,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_2|214|D2|T3|N18,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_1|214|D2|T4|N22,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_2|214|D2|T5|N7,Bolhão,1,,1,701_0_2|0
701,SÁBADOS,701_0_2|214|D2|T2|N6,Bolhão,1,,1,701_0_2|1
701,SÁBADOS,701_0_1|214|D2|T3|N19,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T4|N24,Codiceira,1,,0,701_0_1|0
701,SÁBADOS,701_0_1|214|D2|T1|N5,Codiceira,1,,0,701_0_1|0
